 17259  0.9391834-311  0.7611574E+02  0.7612277E+02  0.9326734E+02
 17279  0.9391834-311  0.8191669E+02  0.7645360E+02  0.8378932E+02
 17299  0.9391834-311  0.8274885E+02  0.7883746E+02  0.7409161E+02
 17319  0.9391834-311  0.7206099E+02  0.7695941E+02  0.7812982E+02
 17339  0.9391834-311  0.6532857E+02  0.8178016E+02  0.7648410E+02
 17359  0.9391834-311  0.8214595E+02  0.8650108E+02  0.7129623E+02
 17379  0.9391834-311  0.8864423E+02  0.7362067E+02  0.8264504E+02
 17399  0.9391834-311  0.8525171E+02  0.6312657E+02  0.9285873E+02
 17419  0.9391834-311  0.8908948E+02  0.7498547E+02  0.9334011E+02
 17439  0.9391834-311  0.7687435E+02  0.7763371E+02  0.8550727E+02
 17459  0.9391834-311  0.9423420E+02  0.7105833E+02  0.7874648E+02
 17479  0.9391834-311  0.8138927E+02  0.7747971E+02  0.8225546E+02
 17499  0.9391834-311  0.8369167E+02  0.7906128E+02  0.8707811E+02
 17519  0.9391834-311  0.7790489E+02  0.6831627E+02  0.7971249E+02
 17539  0.9391834-311  0.7888020E+02  0.8064811E+02  0.7464595E+02
 17559  0.9391834-311  0.7507705E+02  0.9253559E+02  0.7977549E+02
 17579  0.9391834-311  0.6996772E+02  0.7618617E+02  0.8078239E+02
 17599  0.9391834-311  0.6816624E+02  0.7261756E+02  0.7409452E+02
 17619  0.9391834-311  0.8422203E+02  0.7809861E+02  0.6951265E+02
 17639  0.9391834-311  0.6897511E+02  0.7371133E+02  0.7673324E+02
 17659  0.9391834-311  0.8047421E+02  0.7928232E+02  0.8902606E+02
 17679  0.9391834-311  0.8170828E+02  0.7492622E+02  0.7851915E+02
 17699  0.9391834-311  0.8178166E+02  0.6707505E+02  0.7119512E+02
 17719  0.9391834-311  0.7825067E+02  0.7302963E+02  0.8281483E+02
 17739  0.9391834-311  0.8733490E+02  0.7377412E+02  0.8470005E+02
 17759  0.9391834-311  0.7751841E+02  0.7570792E+02  0.8008073E+02
 17779  0.9391834-311  0.7792159E+02  0.7547300E+02  0.7751976E+02
 17799  0.9391834-311  0.8212355E+02  0.7427846E+02  0.7519725E+02
 17819  0.9391834-311  0.8035904E+02  0.8027148E+02  0.7143744E+02
 17839  0.9391834-311  0.7924969E+02  0.8240046E+02  0.6651618E+02
 17859  0.9391834-311  0.7706684E+02  0.8270257E+02  0.7484870E+02
 17879  0.9391834-311  0.7754535E+02  0.7788495E+02  0.7645075E+02
 17899  0.9391834-311  0.7688507E+02  0.8266035E+02  0.6955721E+02
 17919  0.9391834-311  0.7454815E+02  0.8761073E+02  0.7684688E+02
 17939  0.9391834-311  0.7753879E+02  0.7477915E+02  0.7630299E+02
 17959  0.9391834-311  0.8812047E+02  0.7231776E+02  0.6500474E+02
 17979  0.9391834-311  0.8046098E+02  0.8726953E+02  0.7618382E+02
 17999  0.9391834-311  0.7916647E+02  0.8659471E+02  0.6905788E+02
 18019  0.9391834-311  0.8111999E+02  0.7950067E+02  0.5432150E+02
 18039  0.9391834-311  0.7210483E+02  0.8486559E+02  0.7455359E+02
 18059  0.9391834-311  0.8169384E+02  0.8285352E+02  0.7663906E+02
 18079  0.9391834-311  0.7975977E+02  0.9060856E+02  0.6682684E+02
 18099  0.9391834-311  0.8303930E+02  0.9506726E+02  0.8185639E+02
 18119  0.9391834-311  0.9364256E+02  0.7093813E+02  0.7468798E+02
 18139  0.9391834-311  0.7303467E+02  0.8429619E+02  0.6550677E+02
 18159  0.9391834-311  0.7644719E+02  0.9261605E+02  0.7214236E+02
 18179  0.9391834-311  0.6999547E+02  0.6964272E+02  0.6923400E+02
 18199  0.9391834-311  0.7312630E+02  0.9014561E+02  0.8032742E+02
 18219  0.9391834-311  0.6829154E+02  0.9164367E+02  0.9056873E+02
 18239  0.9391834-311  0.8331866E+02  0.6355955E+02  0.8585809E+02
 18259  0.9391834-311  0.8394945E+02  0.7591963E+02  0.9109801E+02
 18279  0.9391834-311  0.8390326E+02  0.8437090E+02  0.8585972E+02
 18299  0.9391834-311  0.7428829E+02  0.7918976E+02  0.7488146E+02
 18319  0.9391834-311  0.7909044E+02  0.8542912E+02  0.8374707E+02
 18339  0.9391834-311  0.9007751E+02  0.7716817E+02  0.8471420E+02
 18359  0.9391834-311  0.9284698E+02  0.7347831E+02  0.7950513E+02
 18379  0.9391834-311  0.9231273E+02  0.8791310E+02  0.8887397E+02
 18399  0.9391834-311  0.8463400E+02  0.8198077E+02  0.8881687E+02
 18419  0.9391834-311  0.8471690E+02  0.7824392E+02  0.7849079E+02
 18439  0.9391834-311  0.8209943E+02  0.8513174E+02  0.7512686E+02
 18459  0.9391834-311  0.7957514E+02  0.8155732E+02  0.6632314E+02
 18479  0.9391834-311  0.7367773E+02  0.8253871E+02  0.7347814E+02
 18499  0.9391834-311  0.7441095E+02  0.8437432E+02  0.8839748E+02
 18519  0.9391834-311  0.6947698E+02  0.7988179E+02  0.7292706E+02
 18539  0.9391834-311  0.8894498E+02  0.8191459E+02  0.7073590E+02
 18559  0.9391834-311  0.7513692E+02  0.8361122E+02  0.8429825E+02
 18579  0.9391834-311  0.7951193E+02  0.7791809E+02  0.8035083E+02
 18599  0.9391834-311  0.6900159E+02  0.7582356E+02  0.8562456E+02
 18619  0.9391834-311  0.7749334E+02  0.7285836E+02  0.9170646E+02
 18639  0.9391834-311  0.6985699E+02  0.8104382E+02  0.8047215E+02
 18659  0.9391834-311  0.6884796E+02  0.8233857E+02  0.7510430E+02
 18679  0.9391834-311  0.8346807E+02  0.7442944E+02  0.7777480E+02
 18699  0.9391834-311  0.8375417E+02  0.8580624E+02  0.7668266E+02
 18719  0.9391834-311  0.7510999E+02  0.9603696E+02  0.7763273E+02
 18739  0.9391834-311  0.7836562E+02  0.9092620E+02  0.7797664E+02
 18759  0.9391834-311  0.8384566E+02  0.8551285E+02  0.7969111E+02
 18779  0.9391834-311  0.7797192E+02  0.8842542E+02  0.7775441E+02
 18799  0.9391834-311  0.8319772E+02  0.8840044E+02  0.7777976E+02
 18819  0.9391834-311  0.9448437E+02  0.8439941E+02  0.8398588E+02
 18839  0.9391834-311  0.7760643E+02  0.8317778E+02  0.8909495E+02
 18859  0.9391834-311  0.7573548E+02  0.8393592E+02  0.8040220E+02
 18879  0.9391834-311  0.8031415E+02  0.7173083E+02  0.7702152E+02
 18899  0.9391834-311  0.8445055E+02  0.7169469E+02  0.9339585E+02
 18919  0.9391834-311  0.7433831E+02  0.8028465E+02  0.9171695E+02
 18939  0.9391834-311  0.9309582E+02  0.7808481E+02  0.7385803E+02
 18959  0.9391834-311  0.8766852E+02  0.8948778E+02  0.8112692E+02
 18979  0.9391834-311  0.8785432E+02  0.8028894E+02  0.9254007E+02
 18999  0.9391834-311  0.8527418E+02  0.7349489E+02  0.8347589E+02
 19019  0.9391834-311  0.8649013E+02  0.9225879E+02  0.7953097E+02
 19039  0.9391834-311  0.9321582E+02  0.8347194E+02  0.7388719E+02
 19059  0.9391834-311  0.7979882E+02  0.7549314E+02  0.7240325E+02
 19079  0.9391834-311  0.8497759E+02  0.9011163E+02  0.8304873E+02
 19099  0.9391834-311  0.8871603E+02  0.7943048E+02  0.7507373E+02
 19119  0.9391834-311  0.8268469E+02  0.7017317E+02  0.7061777E+02
 19139  0.9391834-311  0.8748651E+02  0.7927994E+02  0.9520490E+02
 19159  0.9391834-311  0.6633140E+02  0.7365688E+02  0.9264802E+02
 19179  0.9391834-311  0.8446227E+02  0.7855875E+02  0.6823619E+02
 19199  0.9391834-311  0.9106974E+02  0.7515665E+02  0.7741674E+02
 19219  0.9391834-311  0.7542404E+02  0.6790857E+02  0.8931852E+02
 19239  0.9391834-311  0.8518459E+02  0.8702857E+02  0.7989592E+02
 19259  0.9391834-311  0.7101442E+02  0.7904996E+02  0.7744779E+02
 19279  0.9391834-311  0.8613194E+02  0.6740959E+02  0.9031943E+02
 19299  0.9391834-311  0.8331856E+02  0.7920721E+02  0.8197529E+02
 19319  0.9391834-311  0.7792470E+02  0.7923652E+02  0.6834629E+02
 19339  0.9391834-311  0.7813410E+02  0.7752145E+02  0.8007441E+02
 19359  0.9391834-311  0.8045618E+02  0.7774750E+02  0.8793608E+02
 19379  0.9391834-311  0.9177928E+02  0.7490529E+02  0.8173759E+02
 19399  0.9391834-311  0.7988241E+02  0.7718455E+02  0.7475149E+02
 19419  0.9391834-311  0.7409554E+02  0.8230076E+02  0.7402942E+02
 19439  0.9391834-311  0.8806618E+02  0.8173167E+02  0.7711387E+02
 19459  0.9391834-311  0.8371427E+02  0.7428858E+02  0.7535499E+02
 19479  0.9391834-311  0.8079597E+02  0.7989682E+02  0.7681576E+02
 19499  0.9391834-311  0.8566929E+02  0.9434020E+02  0.8170800E+02
 19519  0.9391834-311  0.8354496E+02  0.8456091E+02  0.7961694E+02
 19539  0.9391834-311  0.8053601E+02  0.8746777E+02  0.7629888E+02
 19559  0.9391834-311  0.8149964E+02  0.8988425E+02  0.7828498E+02
 19579  0.9391834-311  0.7768490E+02  0.7181810E+02  0.7701211E+02
 19599  0.9391834-311  0.8240998E+02  0.9338250E+02  0.7568288E+02
 19619  0.9391834-311  0.7078750E+02  0.1040064E+03  0.7442646E+02
 19639  0.9391834-311  0.8056076E+02  0.7730068E+02  0.7795017E+02
 19659  0.9391834-311  0.7344512E+02  0.7509279E+02  0.8886464E+02
 19679  0.9391834-311  0.7727241E+02  0.8185771E+02  0.8331075E+02
 19699  0.9391834-311  0.7800782E+02  0.8573197E+02  0.6889423E+02
 19719  0.9391834-311  0.7858962E+02  0.8321826E+02  0.6967771E+02
 19739  0.9391834-311  0.8392470E+02  0.7098158E+02  0.7709740E+02
 19759  0.9391834-311  0.8320290E+02  0.7706849E+02  0.7832546E+02
 19779  0.9391834-311  0.8018482E+02  0.8570601E+02  0.7602088E+02
 19799  0.9391834-311  0.7727980E+02  0.8272463E+02  0.6837436E+02
 19819  0.9391834-311  0.9300675E+02  0.8954321E+02  0.5826120E+02
 19839  0.9391834-311  0.8227980E+02  0.9277507E+02  0.6578765E+02
 19859  0.9391834-311  0.8018074E+02  0.8760392E+02  0.7522344E+02
 19879  0.9391834-311  0.8232618E+02  0.9366632E+02  0.6870068E+02
 19899  0.9391834-311  0.8079483E+02  0.9177544E+02  0.6086051E+02
 19919  0.9391834-311  0.6418123E+02  0.8666907E+02  0.6192346E+02
 19939  0.9391834-311  0.7108835E+02  0.9607065E+02  0.6776343E+02
 19959  0.9391834-311  0.7573692E+02  0.8639330E+02  0.6762249E+02
 19979  0.9391834-311  0.8894883E+02  0.7509863E+02  0.6418059E+02
 19999  0.9391834-311  0.7636186E+02  0.8194261E+02  0.6509184E+02
 20019  0.9391834-311  0.7269960E+02  0.8633914E+02  0.6591510E+02
 20039  0.9391834-311  0.8859707E+02  0.8296876E+02  0.7195023E+02
 20059  0.9391834-311  0.9598025E+02  0.7216724E+02  0.7773517E+02
 20079  0.9391834-311  0.8083388E+02  0.7571064E+02  0.7839747E+02
 20099  0.9391834-311  0.8639232E+02  0.8655472E+02  0.8028172E+02
